song_id,song_name,song_type,explicit,entry_year,exit_year,n_years_on_chart,years_on_chart,weeks_on_chart,song_rank_entry,song_rank_peak,song_rank_final,entry_week,exit_week,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
1O1mCVN5hue4lOOqd5EysZ,Living For The City,Solo,FALSE,1973,1974,2,1973;1974,17,24,93,59,1973-11-10,1974-03-02,219307,0.256,0.708,0.538,0,0.193,-10.28,0.0686,0.651,98.233
1O21Yvf4Yj0N3OkLJGIr9j,It's Been a Long Time,Solo,FALSE,1974,1974,1,1974,6,8,35,33,1974-02-16,1974-03-23,354547,0.605,0.596,0.598,0,0.293,-10.453,0.0867,0.527,126.07
1O2yhovMuq0V97VvY3KbFJ,Any Love,Collaboration,FALSE,1988,1988,1,1988,13,23,57,5,1988-10-08,1988-12-31,322400,0.728,0.551,0.534,0.224,0.0985,-11.346,0.0298,0.494,94.142
1O44CWBo8UGvxj4QN4CJtb,Little Latin Lupe Lu,Solo,FALSE,1964,1964,1,1964,9,18,55,45,1964-07-11,1964-09-05,147331,0.101,0.467,0.673,0,0.329,-10.087,0.0343,0.934,127.943
1O7hDH3rrF8eyLxrpeoOfb,Casanova,Solo,FALSE,1987,1987,1,1987,18,11,96,5,1987-08-15,1987-12-12,262373,0.0445,0.71,0.845,1.18e-5,0.0672,-3.927,0.0888,0.802,92.957
1OC5mT0y70WtBjxrnFc8cv,Truck Yeah,Solo,FALSE,2012,2012,1,2012,16,32,44,21,2012-07-21,2012-11-03,209013,0.108,0.615,0.92,0,0.102,-4.167,0.032,0.776,97.994
1OC7vbblA5EzgCZgzuy7GC,Apricot Brandy,Solo,FALSE,1969,1969,1,1969,10,19,55,48,1969-02-22,1969-04-26,118440,0.0658,0.515,0.915,0.808,0.0899,-8.147,0.0522,0.689,127.885
1OFKUn2VLafrHj7ybnap0Q,Only Wanna Be with You,Solo,FALSE,1995,1996,2,1995;1996,32,71,95,52,1995-08-05,1996-03-09,229587,0.107,0.49,0.873,5.19e-6,0.118,-5.861,0.0355,0.513,103.272
1OFiiULo1op1n4Hh8siCSU,Always On Time (Karaoke in the style of Ja Rule featuring Ashanti),Solo,FALSE,2001,2002,2,2001;2002,27,17,100,55,2001-11-17,2002-05-18,255907,0.118,0.817,0.707,1.33e-4,0.0708,-9.101,0.0584,0.622,94.981
1OG2IBegrMugiKf0QVjwRb,High Out Of Time,Solo,FALSE,1976,1976,1,1976,3,15,25,25,1976-05-22,1976-06-05,194640,0.758,0.555,0.333,0.0659,0.129,-13.794,0.0266,0.447,134.649
1OG4nxGMy72EklX2DwcN3Z,Bedroom Floor,Solo,FALSE,2017,2017,1,2017,1,3,3,3,2017-11-11,2017-11-11,188346,0.322,0.597,0.68,1.43e-4,0.111,-7.104,0.0769,0.195,119.946
1OIxqnC2Bc8fN91XSxQ8HX,Love Me If You Can,Solo,FALSE,2007,2007,1,2007,17,18,53,11,2007-08-11,2007-12-01,216867,0.242,0.57,0.633,0.00176,0.0866,-6.26,0.0285,0.339,148.027
1OJXdxSJE4qbtOcyJ1fsHi,Mayberry,Solo,FALSE,2004,2004,1,2004,20,27,80,33,2004-02-21,2004-07-03,239520,0.879,0.676,0.178,0.85,0.357,-18.351,0.0798,0.582,160.088
1OK4hVcucqYKMU9Ipb3dtx,Just Got Paid,Solo,FALSE,1988,1988,1,1988,21,5,91,15,1988-05-14,1988-10-01,212467,0.0157,0.794,0.783,2.75e-5,0.109,-6.4,0.0804,0.784,117.112
1OMGjMyooYrLkK5VuhDAkk,Nightwalker,Solo,FALSE,1981,1981,1,1981,10,18,60,13,1981-07-04,1981-09-05,307960,0.326,0.239,0.64,0.00298,0.121,-11.887,0.0462,0.347,82.803
1ONo2x3Lv4vhWoEd5A7U4q,Feel The Girl,Solo,TRUE,2002,2002,1,2002,4,3,9,9,2002-03-30,2002-04-20,246133,0.471,0.905,0.635,1.43e-4,0.113,-7.889,0.308,0.722,103.933
1ONz7ocoJticKL8bw6cYEf,You Could Have Been With Me,Solo,FALSE,1981,1982,2,1981;1982,18,23,86,22,1981-11-28,1982-03-27,217520,0.381,0.292,0.269,1.04e-4,0.24,-14.78,0.0303,0.268,64.302
1OO2Fp9PsnaayiekeXuGJX,Tell Me Something Good,Collaboration,FALSE,1974,1974,1,1974,17,22,98,56,1974-06-15,1974-10-05,278000,0.616,0.657,0.546,0,0.226,-9.738,0.269,0.757,73.131
1OPINklujDatP2f2s25Pyh,"Dommage, Dommage (Too Bad, Too Bad)",Collaboration,FALSE,1966,1966,1,1966,2,4,4,4,1966-10-08,1966-10-15,180053,0.282,0.381,0.441,4.21e-5,0.314,-10.179,0.0281,0.496,103.057
1OR1Tj13Q00ltwbpaHhHJl,Love Power,Collaboration,FALSE,1987,1987,1,1987,14,35,89,1,1987-07-11,1987-10-10,272213,0.23,0.749,0.639,3.49e-6,0.0769,-8.485,0.0279,0.633,116.164
1OUxBM6TphEnDh4EQkNRv1,Rhythm Of Love,Solo,FALSE,2010,2011,2,2010;2011,21,5,63,63,2010-08-28,2011-02-19,200200,0.363,0.531,0.549,0,0.118,-7.895,0.0378,0.681,171.781
1OeTY85K4i1I7kNnvESfeb,Hood Figga,Solo,FALSE,2007,2007,1,2007,20,1,63,26,2007-08-11,2007-12-22,200933,0.0162,0.814,0.713,0,0.123,-5.089,0.107,0.145,174.264
1Oenqmtbzt331Pgv0ODfS2,Outta Your Mind,Collaboration,TRUE,2010,2010,1,2010,1,17,17,17,2010-07-17,2010-07-17,250747,0.234,0.876,0.984,0,0.0505,-2.018,0.274,0.642,99.976
1Oi2zpmL81Q0yScF1zxaC0,"Bills, Bills, Bills",Solo,FALSE,1999,1999,1,1999,20,17,100,40,1999-06-19,1999-10-30,256027,0.139,0.845,0.576,0,0.0764,-5.15,0.153,0.461,127.641
1OmmggYv8baTID6VtbJexT,Ninety-Nine and One-Half (Won't Do),Solo,FALSE,1966,1966,1,1966,8,25,48,40,1966-05-28,1966-07-16,157880,0.456,0.869,0.515,7.45e-4,0.0746,-10.261,0.043,0.953,102.702
1Oog1RcqlTXBOqjgfq2iGF,The Impossible Dream (The Quest) [In the Style of Jack Jones] [Karaoke Version],Solo,FALSE,1966,1966,1,1966,10,1,66,61,1966-06-04,1966-08-06,137091,0.796,0.228,0.324,0.978,0.145,-10.233,0.0309,0.134,186.339
1OppEieGNdItZbE14gLBEv,You Can't Hurry Love,Solo,FALSE,1966,1966,1,1966,13,35,100,51,1966-08-13,1966-11-05,167933,0.344,0.486,0.725,0,0.0831,-9.263,0.0661,0.694,193.249
1OueeViXXIABfn7F3GwA1v,Settlin',Solo,FALSE,2007,2007,1,2007,18,4,47,9,2007-02-17,2007-06-16,207067,0.112,0.624,0.934,2.21e-4,0.127,-1.825,0.0479,0.573,122.056
1OutzYv6YiN93lrT3pJsWR,It's My Life,Solo,FALSE,2003,2004,2,2003;2004,28,32,91,55,2003-11-01,2004-05-08,226053,0.00202,0.612,0.735,0.00118,0.328,-5.074,0.0282,0.783,126.326
1Ov4E4nE7E0yzeqpbhEE5g,911,Collaboration,FALSE,2000,2001,2,2000;2001,19,24,63,5,2000-10-07,2001-02-10,259347,0.243,0.72,0.666,5.79e-6,0.0872,-9.162,0.227,0.707,87.024
1OvjOVieEsYqGiK1T3mUv9,Give Me Just One Night (Una Noche),Solo,FALSE,2000,2000,1,2000,20,50,99,7,2000-08-19,2000-12-30,205160,0.0513,0.543,0.79,3.55e-6,0.0981,-6.145,0.0491,0.655,123.631
1OxcIUqVmVYxT6427tbhDW,Fly Away,Solo,FALSE,1998,1999,2,1998;1999,32,49,89,51,1998-12-05,1999-07-10,221333,0.018,0.586,0.872,0,0.622,-5.066,0.0483,0.729,159.925
1Oy02qb3UByrJhUgONgJaJ,www.memory,Solo,FALSE,2000,2001,2,2000;2001,15,26,56,2,2000-11-04,2001-02-10,154200,0.572,0.701,0.503,0,0.333,-7.535,0.026,0.726,94.073
1Oz5bcZyzhiaEa3F06EiPY,No More Lies,Solo,FALSE,1989,1990,2,1989;1990,29,9,94,1,1989-11-18,1990-06-02,225840,0.15,0.834,0.871,0.0721,0.287,-6.972,0.0821,0.835,110.294
1P20N6H7t7qX8KFPR9ghRM,I Miss You (Part I) [Originally Performed by Harold Melvin & The Blue Notes] - Karaoke Version,Solo,FALSE,1972,1972,1,1972,9,21,43,37,1972-07-01,1972-08-26,225389,0.116,0.421,0.288,0.85,0.0909,-13.786,0.0277,0.352,129.182
1P3zyI72yOaZVHgZLurJu4,Breathless (In The Style Of Taylor Swift),Solo,FALSE,2010,2010,1,2010,1,29,29,29,2010-02-13,2010-02-13,233456,0.577,0.557,0.248,0.807,0.117,-17.188,0.0338,0.214,149.017
1P5RYVvxPVrzonLqAC8uxk,Bang Bang Bang,Solo,FALSE,2011,2011,1,2011,1,7,7,7,2011-06-25,2011-06-25,195160,0.234,0.77,0.766,4.13e-6,0.0921,-2.949,0.0358,0.834,114.022
1P7yXlWH1VjAlu8x1cawmb,(If You Add) All The Love In The World,Solo,FALSE,1975,1975,1,1975,4,21,47,47,1975-04-05,1975-04-26,213107,0.66,0.371,0.433,1.33e-5,0.103,-10.908,0.0343,0.359,159.27
1P8lIrb4yLlg1nzAjhhcfi,Scorpio,Solo,FALSE,1971,1972,2,1971;1972,17,24,95,73,1971-10-30,1972-02-19,260843,0.404,0.696,0.631,0.89,0.148,-15.944,0.0821,0.641,118.966
1P8lpmStdrDluT69zDOdsj,Silver Thunderbird,Solo,FALSE,1991,1991,1,1991,8,12,38,1,1991-08-10,1991-09-28,278720,0.721,0.462,0.267,0,0.0815,-15.35,0.0341,0.56,139.042
1P9523tBg56NRc78lX2i4l,Everyday I Write The Book,Solo,FALSE,1983,1983,1,1983,14,19,65,8,1983-08-20,1983-11-19,234307,0.315,0.651,0.755,1.74e-4,0.235,-9.102,0.0337,0.716,102.229
1PAHi4dgSqLv4E0pDmzozM,Let U Go (Karaoke Version) - Originally Performed By Ashley Parker Angel,Solo,FALSE,2006,2006,1,2006,15,84,89,18,2006-04-29,2006-08-05,216451,1.34e-6,0.366,0.839,0.802,0.415,-5.961,0.0444,0.378,171.964
1PAKcvZUMSgEqRhmhZDeGk,Atomic,Solo,FALSE,1980,1980,1,1980,9,30,62,9,1980-05-17,1980-07-12,282240,0.00998,0.593,0.498,0.31,0.101,-14.791,0.033,0.927,134.316
1PAgmT6YqGhd6zT9kN9gIo,Hero,Solo,FALSE,2001,2002,2,2001;2002,34,57,98,51,2001-09-29,2002-05-18,264240,0.136,0.346,0.641,8.4e-6,0.108,-5.627,0.0504,0.159,77.281
1PAnGhRo2tHpM2DNibEEe6,Has Anyone Ever Written Anything for You,Solo,FALSE,1986,1986,1,1986,6,21,41,20,1986-05-17,1986-06-21,279413,0.951,0.529,0.149,0.0759,0.153,-15.795,0.0257,0.178,86.921
1PBIkZwBLomovan39RciSM,Could It Be Forever,Collaboration,FALSE,1972,1972,1,1972,9,35,64,43,1972-02-19,1972-04-15,153307,0.342,0.275,0.567,0,0.315,-6.522,0.036,0.422,173.235
1PC5GV3OaoXx5em8ttQOMI,After Midnight,Solo,FALSE,1972,1972,1,1972,11,8,59,30,1972-05-20,1972-07-29,146640,0.171,0.699,0.32,0.146,0.0771,-18.988,0.0337,0.525,95.973
1PCZ7jXQ7DC3Iipp6iAmQ0,Small Town Girl,Solo,FALSE,1985,1986,2,1985;1986,10,19,37,12,1985-11-09,1986-01-11,262160,0.407,0.564,0.557,3.22e-6,0.145,-9.91,0.0243,0.887,82.779
1PDUmXz3YbxSnYUihcrLLl,Just You,Solo,FALSE,1965,1965,1,1965,9,29,81,57,1965-08-28,1965-10-23,211773,0.676,0.446,0.514,0,0.0723,-8.085,0.0256,0.294,95.361
1PDaDtPKDZrtPWPUpx5eOA,"Computer Game ""Theme from The Circus""",Solo,FALSE,1980,1980,1,1980,9,9,41,37,1980-02-02,1980-03-29,106800,0.235,0.576,0.886,0.00414,0.0869,-10.208,0.227,0.465,119.735
1PEqh7awkpuepLBSq8ZwqD,I Love You Always Forever,Solo,FALSE,1996,1997,2,1996;1997,41,6,99,56,1996-06-22,1997-03-29,239960,0.627,0.744,0.453,0.421,0.0898,-11.977,0.0348,0.122,103.773
1PHMnuGsOpmV4pTr9vCbRw,It's a Happening World,Solo,FALSE,1967,1967,1,1967,4,28,32,32,1967-07-22,1967-08-12,158373,0.37,0.65,0.597,0,0.119,-8.768,0.0603,0.782,136.101
1PIgcyfWEVxSZ4LWdrRye3,If You Don't Know Me by Now,Solo,FALSE,1972,1973,2,1972;1973,17,15,98,41,1972-09-30,1973-01-20,205667,0.653,0.449,0.372,1.41e-5,0.153,-13.066,0.031,0.462,93.154
1PLgQkmhgh6GHQnomQ50Rv,Goodbye To Love,Solo,FALSE,1972,1972,1,1972,10,33,94,71,1972-07-15,1972-09-16,238267,0.422,0.22,0.361,3.11e-4,0.149,-12.017,0.0277,0.382,83.133
1PLyZmzhOFCPm1YdgDjXHo,'Til Summer Comes Around,Solo,FALSE,2010,2010,1,2010,16,9,43,7,2010-01-30,2010-05-15,235088,0.528,0.699,0.445,1.58e-6,0.0815,-9.632,0.0313,0.101,127.978
1PMoCaueuYLYuVS98xukIH,I'm Overjoyed,Solo,FALSE,1992,1992,1,1992,6,10,15,6,1992-10-10,1992-11-14,231573,0.0889,0.723,0.768,5.67e-4,0.0305,-7.993,0.0328,0.928,109.651
1PMzmsahtiJzWi64lSM6mu,Loving Arms,Solo,FALSE,1993,1993,1,1993,2,5,5,1,1993-10-02,1993-10-09,247600,0.134,0.59,0.63,1.86e-4,0.2,-10.378,0.0318,0.619,96.814
1POAx4NMLOBPVKZUSsBh92,Cashin' Out,Solo,TRUE,2012,2012,1,2012,20,20,65,45,2012-04-28,2012-09-08,238760,0.149,0.831,0.665,0,0.0636,-3.627,0.0711,0.663,129.989
1PPA0CT1h4hsdDWJoZNc9p,Bless The Broken Road,Solo,FALSE,2004,2005,2,2004;2005,20,35,72,40,2004-12-18,2005-04-30,226680,0.671,0.591,0.45,2.23e-5,0.159,-6.369,0.0266,0.344,135.893
1PRyPD26m9oOWr9bzgICCS,It's Forever,Solo,FALSE,1973,1973,1,1973,6,5,33,32,1973-07-07,1973-08-11,437707,0.778,0.518,0.493,0.00287,0.216,-9.534,0.0293,0.461,101.819
1PSWTOvk2FhxNnJKXdkzcy,Only You Know And I Know,Solo,FALSE,1970,1970,1,1970,10,6,59,28,1970-08-01,1970-10-03,248133,0.0411,0.559,0.763,6.06e-5,0.537,-10.025,0.0273,0.908,116.33
1PU3Hy2uNXmWGDe9gh4Ukb,Temptations,Solo,TRUE,1995,1995,1,1995,6,16,33,8,1995-09-30,1995-11-04,300573,0.123,0.774,0.651,2.26e-6,0.406,-7.264,0.0982,0.702,90.704
1PWnAEQcbwQwK759otUbta,Writing's On The Wall,Solo,FALSE,2015,2015,1,2015,2,30,30,28,2015-10-17,2015-11-28,278987,0.769,0.261,0.302,2.57e-6,0.0863,-8.19,0.0339,0.0883,81.418
1PYpdnXFzFO4VM5K8G4PCu,"Yeh, Yeh",Solo,FALSE,1965,1965,1,1965,8,23,80,77,1965-02-13,1965-04-03,167107,0.276,0.637,0.541,0,0.081,-9.258,0.0658,0.612,89.088
1PaoWpjqzkbHu29LrSStO9,I Wanna Love You,Solo,FALSE,1992,1992,1,1992,21,10,85,52,1992-07-11,1992-11-28,271400,0.0596,0.731,0.707,0.00654,0.264,-9.79,0.0769,0.838,200.306
1Pcd7zZlbjw5R6VQ33QhFj,Piece Of My Heart - feat. Marsha,Collaboration,FALSE,1997,1997,1,1997,10,15,29,15,1997-08-30,1997-11-01,255533,0.389,0.725,0.614,2.33e-5,0.0847,-6.423,0.254,0.323,82.329
1Pd1h30mgU05QkWYhgFzwt,Turn to Stone,Solo,FALSE,1977,1978,2,1977;1978,15,20,88,32,1977-11-19,1978-02-25,229093,0.0686,0.548,0.72,2.32e-4,0.107,-9.777,0.0409,0.458,140.966
1PehfITh0TTRx3LkDdV4h3,Fame - 2016 Remaster,Solo,FALSE,1975,1975,1,1975,21,11,100,4,1975-06-28,1975-11-15,261373,0.454,0.786,0.555,0.0173,0.0826,-10.276,0.0471,0.673,95.1
1PhLYngBKbeDtdmDzCg3Pb,Sad But True,Solo,FALSE,1992,1992,1,1992,1,3,3,3,1992-10-31,1992-10-31,323933,8.19e-4,0.633,0.846,0.00139,0.0762,-6.347,0.0337,0.448,89.23
1PhkbmIemLcmUbl9SQu6xz,Shake It Well,Solo,FALSE,1977,1977,1,1977,6,5,25,2,1977-10-22,1977-11-26,353800,0.114,0.627,0.797,2.3e-6,0.0813,-7.874,0.277,0.92,178.177
1PlhGfkT2GB7rx2zHmXPHb,Funky Party,Solo,FALSE,1974,1974,1,1974,1,2,2,2,1974-08-10,1974-08-10,209816,0.106,0.668,0.831,0.0108,0.0809,-6.026,0.0818,0.704,119.101
1PmHkalaUHhh0fz23SBHDL,Let's Get Married,Solo,FALSE,2000,2000,1,2000,24,24,90,54,2000-05-06,2000-10-14,263227,0.175,0.761,0.627,0,0.128,-5.554,0.0538,0.891,109.821
1PmJcgLwG1wRC5qMdjogRD,If You Can Do Anything Else,Solo,FALSE,2001,2001,1,2001,18,25,50,1,2001-04-14,2001-08-11,246667,0.601,0.681,0.62,3.18e-4,0.128,-7.68,0.0268,0.482,116.983
1PoGWZbJPGmViVi7CYbDUK,Drink A Beer,Solo,FALSE,2013,2014,2,2013;2014,20,22,70,33,2013-11-23,2014-04-05,202627,0.812,0.571,0.43,7.99e-5,0.164,-7.439,0.0319,0.285,77.961
1PokNDiTBQZgXci6rn2BVE,Music Box,Solo,TRUE,2010,2010,1,2010,1,19,19,19,2010-01-09,2010-01-09,304907,0.0136,0.462,0.719,0,0.224,-5.109,0.251,0.427,81.66
1PpbrbgsXRXeKw1GnZMEv7,I Believe In You,Solo,FALSE,1980,1981,2,1980;1981,20,9,77,10,1980-09-27,1981-02-07,246440,0.88,0.512,0.212,0.00573,0.115,-21.426,0.0483,0.51,117.756
1PpqJwngLvPd0VotrqusQm,Give the People What They Want,Solo,FALSE,1975,1975,1,1975,9,12,56,48,1975-05-03,1975-06-28,250667,0.0917,0.692,0.843,0,0.627,-6.003,0.266,0.871,97.863
1PpzMsfb7063bTi2Yh7ieu,How Do You Like It,Collaboration,FALSE,1994,1994,1,1994,20,23,53,11,1994-03-26,1994-08-06,250573,0.084,0.753,0.761,2.14e-5,0.254,-7.517,0.0681,0.634,107.82
1Pqv7l6vxjBxd5fx4bWchC,808,Solo,FALSE,1999,1999,1,1999,20,24,93,43,1999-04-17,1999-08-28,306693,0.00328,0.867,0.42,3.18e-6,0.0887,-9.478,0.167,0.367,121.66
1PrZOkFxJqTZAH8P3x87hW,Yes!,Solo,FALSE,2000,2000,1,2000,20,11,79,42,2000-04-08,2000-08-19,206733,0.00408,0.674,0.623,5.61e-5,0.0488,-5.97,0.0283,0.452,126.547
1PrlCxehcEi0KvIwKzJuOl,Everybody's Free (To Feel Good),Solo,FALSE,1992,1992,1,1992,20,1,64,8,1992-06-27,1992-11-07,211733,0.013,0.588,0.929,7.83e-4,0.231,-9.278,0.0778,0.175,130.103
1PtTJzfSoqTg4VAjxPmRuS,Fool Moon Fire,Solo,FALSE,1983,1983,1,1983,10,24,55,4,1983-04-09,1983-06-11,211327,0.179,0.513,0.896,0.0107,0.666,-4.998,0.0892,0.613,141.928
1Pu4MeRZdGUwxv625pJYTw,Spiders & Snakes,Solo,FALSE,1973,1974,2,1973;1974,23,4,98,46,1973-11-10,1974-04-13,186280,0.335,0.653,0.72,0.00131,0.122,-9.004,0.0581,0.897,163.75
1PuLHwFZoh5qYK89I5YBdZ,I Will Wait,Solo,FALSE,2012,2013,2,2012;2013,39,78,89,51,2012-08-25,2013-05-18,276720,0.0119,0.489,0.775,0.00579,0.206,-5.134,0.0348,0.435,131.209
1PuyOHjBUULlmPNstHPPoz,It's My Thing (You Can't Tell Me Who To Sock It To),Solo,FALSE,1969,1969,1,1969,4,7,19,19,1969-06-14,1969-07-05,237773,0.208,0.774,0.517,0.00505,0.0754,-11.943,0.0584,0.852,107.901
1Pvj7fnVmantOCqaFe7HVo,White Lies,Collaboration,FALSE,1972,1972,1,1972,6,9,26,26,1972-02-05,1972-03-11,207760,0.055,0.514,0.809,1.28e-6,0.138,-7.844,0.0283,0.936,123.695
1Pyekd5GRIwjjiNcpNXsyh,Twilight World,Solo,FALSE,1987,1988,2,1987;1988,15,4,70,10,1987-12-19,1988-03-26,456493,0.7,0.514,0.722,0.245,0.963,-11.272,0.0725,0.584,122.091
1Q0DVZhtZJZs9t45b8zNSD,Galileo,Solo,FALSE,1992,1992,1,1992,2,12,12,1,1992-08-08,1992-08-15,252960,0.708,0.49,0.701,0,0.119,-7.94,0.0394,0.785,102.504
1Q2Hrz6p5pWR9fjc1hLpds,It's All Right Baby's Coming Back (Αs performed by Eurythmics),Solo,FALSE,1986,1986,1,1986,6,12,23,2,1986-02-15,1986-03-22,212241,0.329,0.389,0.512,0.823,0.161,-13.815,0.0375,0.251,197.563
1Q34tAtTWI6RdW1qzFQiPb,Your Smiling Face,Solo,FALSE,1977,1978,2,1977;1978,17,13,81,5,1977-10-01,1978-01-21,165400,0.137,0.683,0.515,6.66e-6,0.0816,-10.932,0.0592,0.767,88.827
1Q52V3Lq3yxsYaeZrPdPJZ,The Morning Papers,Solo,TRUE,1993,1993,1,1993,11,24,57,4,1993-04-03,1993-06-12,237373,0.177,0.514,0.719,4.09e-5,0.197,-5.381,0.0443,0.437,131.639
1Q5JAMGJaqP3wvKvTqduHY,Do Not Pass Me By,Collaboration,FALSE,1992,1992,1,1992,8,32,39,4,1992-03-14,1992-05-02,331093,0.00953,0.69,0.795,0,0.0468,-7.828,0.0689,0.927,156.866
1Q9kPXGUIPpIZqrBgwwajP,Dancing Queen,Solo,FALSE,2000,2000,1,2000,5,4,6,1,2000-07-08,2000-08-05,228573,0.127,0.648,0.906,2.82e-4,0.0679,-2.805,0.0485,0.563,104.91
1QA87heeDbPCXNanBmZOla,"I'm Comin' Home, Cindy",Solo,FALSE,1966,1966,1,1966,7,18,62,62,1966-04-09,1966-05-21,141627,0.263,0.473,0.732,0,0.12,-11.376,0.0686,0.811,181.809
1QB9XxBkvGIEPDeWUxC1OY,Mistake No.3 (In the Style of Culture Club) [Karaoke Version],Solo,FALSE,1984,1985,2,1984;1985,13,40,68,10,1984-12-15,1985-03-09,269815,0.662,0.601,0.211,0.626,0.107,-18.981,0.0249,0.378,83.723
1QBQxuRQd4VFCAxjyCybjl,Why Can't We Be Lovers,Collaboration,FALSE,1972,1972,1,1972,10,3,44,26,1972-09-30,1972-12-02,223580,0.569,0.38,0.782,0,0.188,-9.345,0.066,0.766,169.163
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Solo,FALSE,1976,1977,2,1976;1977,19,15,96,53,1976-09-18,1977-01-22,285133,8.94e-4,0.377,0.682,0.00217,0.0504,-8.039,0.0299,0.288,108.736
1QJDgtV8L8jCnpM1RIauAp,'Til You Do Me Right,Solo,FALSE,1995,1995,1,1995,22,30,70,52,1995-07-08,1995-12-02,294600,0.0781,0.612,0.542,0,0.0763,-7.563,0.0264,0.433,76.744
1QLr0zOu6fv5hLEHOwdr21,Let's Spend The Night Together,Solo,FALSE,1967,1967,1,1967,8,16,46,40,1967-01-21,1967-03-11,215920,0.675,0.56,0.79,0,0.214,-7.677,0.049,0.589,140.814
1QOxGqu6VTjx58nslWBFVW,Imma Star (Everywhere We Are),Solo,TRUE,2009,2009,1,2009,20,5,50,13,2009-08-08,2009-12-19,261373,0.446,0.662,0.36,0,0.381,-10.388,0.0801,0.61,147.973
1QPLKHHsrPoAzTN9RWw2fF,If I Fell,Solo,FALSE,1964,1964,1,1964,9,9,48,42,1964-08-01,1964-09-26,187133,0.848,0.423,0.195,0.875,0.108,-11.385,0.0292,0.0726,82.892
1QPRmX2e3EZWskuOe5QqxM,Pink Panther Theme,Solo,FALSE,1964,1964,1,1964,8,21,70,58,1964-04-04,1964-05-23,161600,0.567,0.595,0.0711,0.035,0.118,-15.783,0.0372,0.128,115.457
1QQgSUKCG8GakzMOwi4lFS,Rubber Bullets,Solo,FALSE,1973,1973,1,1973,8,5,28,23,1973-09-15,1973-11-03,318853,0.0437,0.548,0.877,1.3e-5,0.0921,-4.458,0.124,0.466,148.799
1QR3Wcba5NBidmxEE8DW3w,I'm Gonna Love You Just A Little More Baby,Solo,FALSE,1973,1973,1,1973,18,11,98,25,1973-04-14,1973-08-11,431507,0.0111,0.606,0.486,0.00145,0.0757,-13.553,0.041,0.809,87.567
1QUKCwwCRGoqgF6BlXLBGL,Speechless,Solo,FALSE,2009,2009,1,2009,1,7,7,7,2009-12-12,2009-12-12,270827,0.436,0.386,0.697,0,0.337,-4.182,0.0383,0.407,145.091
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Solo,FALSE,2009,2009,1,2009,40,9,100,58,2009-01-03,2009-10-03,237200,0.118,0.851,0.806,1.64e-6,0.121,-4.62,0.0787,0.787,118.999
1QVTXtnPPSfSRtquB1ygkC,"Never Leave You - Uh Ooh, Uh Oooh! (Originally Performed by Lumidee) [Vocal Version]",Solo,FALSE,2003,2003,1,2003,20,40,98,54,2003-05-31,2003-10-11,181704,0.067,0.896,0.53,0.0206,0.0801,-12.894,0.255,0.835,100.435
1QY4TdhuNIOX2SHLdElzd5,Don't Eat The Yellow Snow,Solo,FALSE,1974,1974,1,1974,4,4,15,10,1974-10-19,1974-11-09,125320,0.221,0.738,0.677,0.0667,0.125,-10.912,0.133,0.75,137.478
1QZFn6QUNHfCp8s06C91hw,DOA,Solo,FALSE,2005,2006,2,2005;2006,12,15,33,11,2005-11-12,2006-01-28,252107,1.89e-4,0.462,0.913,0.00142,0.0671,-4.298,0.074,0.72,145.522
1QacB6XFkppIuGsYriHKfi,All Night with Me - LP / Single Version,Solo,FALSE,1982,1982,1,1982,7,5,32,4,1982-03-20,1982-05-01,232106,0.289,0.64,0.499,3.86e-5,0.0955,-6.093,0.031,0.306,82.401
1Qak07fOmk2OnuXTDgW2FL,Attitude Dancing,Solo,FALSE,1975,1975,1,1975,8,30,80,59,1975-05-10,1975-06-28,233627,0.14,0.687,0.587,0,0.228,-14.726,0.0337,0.826,130.36
1QbiHp4x6D4NLgCJm85wRQ,Hearts On Fire,Solo,FALSE,1981,1981,1,1981,15,36,82,16,1981-01-24,1981-05-02,165133,0.102,0.65,0.595,2.67e-5,0.0969,-10.774,0.0295,0.8,131.019
1Qd3CUBmJMBOmapxPYY6pZ,People Get Ready,Collaboration,FALSE,1985,1985,1,1985,10,16,53,16,1985-06-15,1985-08-17,292693,0.437,0.502,0.352,5.84e-5,0.293,-14.362,0.0276,0.358,143.685
1Qdnvn4XlmZANCVy3XjrQo,Show Me How to Live,Solo,FALSE,2003,2003,1,2003,20,21,34,13,2003-08-16,2003-12-27,277840,3.36e-4,0.433,0.854,1.77e-4,0.162,-3.868,0.0483,0.368,89.4
1QdrUOQkbXJbpNqOKgJpq5,Candida,Collaboration,FALSE,1970,1970,1,1970,18,4,98,75,1970-07-25,1970-11-21,182370,0.235,0.783,0.596,0,0.0427,-10.056,0.0676,0.88,127.576
1Qf3si9AhOhAgYkF1md0FB,I Can Hear Music,Solo,FALSE,1966,1966,1,1966,1,1,1,1,1966-10-29,1966-10-29,196120,0.489,0.604,0.51,0,0.318,-8.915,0.0299,0.808,121.56
1Qfbnajg3jrm4M83RLRGqB,Epistle To Dippy,Solo,FALSE,1967,1967,1,1967,7,32,82,61,1967-02-11,1967-03-25,237040,0.00246,0.274,0.736,0.665,0.274,-10.101,0.0353,0.42,147.159
